Order Date,Customer Name,State,Category,Sub-Category,Product Name,Sales,Quantity,Profit
24-11-2016,Matthew Grinstein,Pennsylvania,Office Supplies,Fasteners,Stockwell Gold Paper Clips,4.42,3,1.6
24-11-2016,Nat Carroll,New York,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",17.22,4,6.03
24-11-2016,Nat Carroll,New York,Office Supplies,Paper,Xerox 196,11.56,2,5.66
24-11-2016,Nat Carroll,New York,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,88.4,4,11.49
24-11-2016,Nat Carroll,New York,Office Supplies,Paper,Xerox 217,6.48,1,3.11
24-11-2016,Alyssa Tate,California,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",33.52,2,3.35
24-11-2016,Alyssa Tate,California,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",9.94,2,3.08
24-11-2016,Neola Schneider,Texas,Office Supplies,Storage,Sterilite Officeware Hinged File Box,41.92,5,3.67
24-11-2016,Neola Schneider,Texas,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,297.58,3,-7.44
24-11-2016,Neola Schneider,Texas,Office Supplies,Fasteners,Colored Push Pins,4.34,3,0.87
24-11-2016,Neola Schneider,Texas,Technology,Accessories,Logitech G105 Gaming Keyboard,94.99,2,-2.37
24-11-2016,Neola Schneider,Texas,Office Supplies,Paper,Xerox 1925,74.35,3,23.24
24-11-2016,Neola Schneider,Texas,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",14.04,3,1.58
24-11-2016,Carol Darley,Oregon,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",24.78,1,7.75
24-11-2016,George Ashbrook,Texas,Technology,Phones,AT&T 1080 Phone,657.55,6,49.32
24-11-2016,Sung Pak,California,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,659.9,2,217.77
24-11-2016,Sung Pak,California,Furniture,Chairs,Global Leather Executive Chair,1684.75,6,210.59
24-11-2016,Sung Pak,California,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,559.92,8,190.37
24-11-2016,Amy Cox,Washington,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,1219.96,5,381.24
24-11-2016,Laura Armstrong,Maryland,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",207.76,4,85.18
24-11-2016,Cathy Armstrong,Ohio,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,40.75,3,15.28
24-11-2016,Cathy Armstrong,Ohio,Technology,Accessories,V7 USB Numeric Keypad,139.96,5,-22.74
24-11-2016,Clay Rozendal,Washington,Office Supplies,Supplies,"Elite 5"" Scissors",25.35,3,7.61
24-11-2016,Steve Carroll,Washington,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,82.26,3,33.73
24-11-2016,Sample Company A,Florida,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Bookcase,339.92,5,8.5
24-11-2016,Sample Company A,Florida,Office Supplies,Paper,Tops Wirebound Message Log Books,10.53,4,3.42
24-11-2016,Sample Company A,Florida,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,42.38,2,4.24
25-11-2016,Heather Jas,Florida,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",5.08,1,1.65
25-11-2016,Barry Pond,New Jersey,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",563.4,4,67.61
25-11-2016,Barry Pond,New Jersey,Technology,Machines,Konica Minolta magicolor 1690MF Multifunction Printer,319.92,8,118.37
25-11-2016,Emily Phan,Arkansas,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,59.98,2,17.99
25-11-2016,Brenda Bowman,Michigan,Furniture,Tables,Chromcraft Round Conference Tables,1568.61,9,329.41
25-11-2016,Brenda Bowman,Michigan,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,17.3,1,8.3
25-11-2016,Brenda Bowman,Michigan,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,160,8,62.4
25-11-2016,Cindy Stewart,Ohio,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,456.59,2,-304.39
25-11-2016,Cindy Stewart,Ohio,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,4499.99,5,-6599.98
25-11-2016,Cindy Stewart,Ohio,Technology,Accessories,NETGEAR RangeMax WNR1000 Wireless Router,59.98,3,12
25-11-2016,Jay Kimmel,Alabama,Office Supplies,Storage,Sterilite Officeware Hinged File Box,73.36,7,19.81
25-11-2016,Mark Hamilton,California,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",194.35,3,19.44
26-11-2016,Mark Cousins,Alabama,Office Supplies,Paper,Easy-staple paper,70.98,7,34.78
26-11-2016,Mark Cousins,Alabama,Office Supplies,Binders,Surelock Post Binders,91.68,3,45.84
26-11-2016,Mark Cousins,Alabama,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,33.75,5,16.88
26-11-2016,Mark Cousins,Alabama,Technology,Machines,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,3040,8,1459.2
26-11-2016,Tamara Chand,Washington,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,7.31,2,2.56
26-11-2016,Carol Triggs,Pennsylvania,Technology,Phones,Mitel MiVoice 5330e IP Phone,494.98,3,-115.5
26-11-2016,Pete Armstrong,Florida,Office Supplies,Binders,Zipper Ring Binder Pockets,3.74,4,-2.62
26-11-2016,Dean Katz,New York,Furniture,Tables,"Bevis Oval Conference Table, Walnut",313.18,2,-120.05
26-11-2016,George Ashbrook,Texas,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,17.86,4,4.24
26-11-2016,Cynthia Delaney,Connecticut,Technology,Accessories,Micropad Numeric Keypads,59.97,3,14.99
26-11-2016,Cynthia Delaney,Connecticut,Office Supplies,Paper,Xerox 1959,13.36,2,6.41
26-11-2016,Eric Hoffmann,Pennsylvania,Office Supplies,Binders,Binding Machine Supplies,78.76,9,-57.76
26-11-2016,Maribeth Schnelling,California,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,3406.66,8,160.31
26-11-2016,Maribeth Schnelling,California,Office Supplies,Art,Newell 31,37.17,9,10.41
26-11-2016,Maribeth Schnelling,California,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,64.96,2,19.49
26-11-2016,Maribeth Schnelling,California,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",595.38,6,297.69
27-11-2016,Greg Guthrie,Illinois,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",97.98,2,-24.5
27-11-2016,Greg Guthrie,Illinois,Technology,Accessories,Memorex Micro Travel Drive 8 GB,62.4,6,19.5
27-11-2016,Craig Carreira,Arizona,Technology,Phones,Motorola Moto X,271.99,1,23.8
27-11-2016,Victoria Brennan,Michigan,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,167.29,6,29.74
27-11-2016,Rob Williams,Kansas,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",34.95,5,15.38
27-11-2016,Rob Williams,Kansas,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,152,5,69.92
27-11-2016,Pamela Coakley,New Jersey,Furniture,Furnishings,Ultra Door Pull Handle,31.56,3,10.41
27-11-2016,Herbert Flentye,Florida,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,116.76,1,14.6
27-11-2016,Herbert Flentye,Florida,Furniture,Tables,KI Adjustable-Height Table,331.02,7,-114.35
27-11-2016,Chris McAfee,Arizona,Office Supplies,Storage,Eldon Simplefile Box Office,39.81,4,3.98
27-11-2016,Cassandra Brandow,New Jersey,Office Supplies,Paper,Xerox 215,25.92,4,12.44
27-11-2016,Cassandra Brandow,New Jersey,Office Supplies,Art,Newell 324,34.65,3,9.7
27-11-2016,Cassandra Brandow,New Jersey,Office Supplies,Paper,Xerox 1945,204.95,5,100.43
27-11-2016,Cassandra Brandow,New Jersey,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",79.95,5,38.38
28-11-2016,Sally Knutson,Connecticut,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2,3.44
28-11-2016,Anthony Jacobs,Florida,Office Supplies,Binders,ACCOHIDE Binder by Acco,7.43,6,-5.7
28-11-2016,Randy Ferguson,Georgia,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",182.67,3,52.97
28-11-2016,Randy Ferguson,Georgia,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,101.7,6,6.1
28-11-2016,Randy Ferguson,Georgia,Office Supplies,Storage,Tennsco Single-Tier Lockers,1126.02,3,56.3
28-11-2016,Randy Ferguson,Georgia,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",1263.3,6,315.83
28-11-2016,David Smith,Pennsylvania,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,340.18,3,-73.71
28-11-2016,David Smith,Pennsylvania,Office Supplies,Fasteners,Translucent Push Pins by OIC,12.67,8,2.69
28-11-2016,David Smith,Pennsylvania,Office Supplies,Binders,GBC Plasticlear Binding Covers,6.89,2,-5.05
28-11-2016,David Smith,Pennsylvania,Office Supplies,Storage,Tennsco Commercial Shelving,32.54,2,-7.73
28-11-2016,David Smith,Pennsylvania,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",347.8,7,-24.84
29-11-2016,Nick Crebassa,Texas,Technology,Accessories,Memorex Micro Travel Drive 32 GB,58.42,2,16.79
29-11-2016,Daniel Raglin,Illinois,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",242.18,4,-302.72
30-11-2016,Dean Braden,North Carolina,Technology,Phones,AT&T 17929 Lendline Telephone,36.19,1,2.71
30-11-2016,Bruce Stewart,Michigan,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",33.36,4,16.68
30-11-2016,Bruce Stewart,Michigan,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",13.76,2,6.33
30-11-2016,Bruce Stewart,Michigan,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,496.86,7,24.84
30-11-2016,Bruce Stewart,Michigan,Furniture,Chairs,High-Back Leather Manager's Chair,389.97,3,35.1
01-12-2016,Gary Zandusky,Minnesota,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.92,4,11.72
01-12-2016,Joel Eaton,Maryland,Furniture,Chairs,Harbour Creations Steel Folding Chair,172.5,2,51.75
01-12-2016,Joel Eaton,Maryland,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,179.97,3,44.99
01-12-2016,Rick Duston,Indiana,Furniture,Furnishings,DAX Cubicle Frames - 8x10,17.31,3,5.19
01-12-2016,Allen Goldenen,Tennessee,Office Supplies,Art,Newell 343,4.7,2,0.41
01-12-2016,Carl Ludwig,California,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,16.74,2,4.35
01-12-2016,Shirley Jackson,Connecticut,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",88.08,6,40.52
01-12-2016,Shirley Jackson,Connecticut,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,751.92,4,150.38
01-12-2016,Mike Vittorini,North Carolina,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,863.93,9,86.39
01-12-2016,John Murray,Texas,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",248.43,5,-17.75
01-12-2016,John Murray,Texas,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,11.65,4,-30.87
01-12-2016,John Murray,Texas,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",85.25,2,-1.22
01-12-2016,Eva Jacobs,Massachusetts,Technology,Phones,Jensen SMPS-640 - speaker phone,137.94,3,35.86
01-12-2016,Eva Jacobs,Massachusetts,Furniture,Furnishings,"Executive Impressions 14""",111.15,5,48.91
01-12-2016,Eva Jacobs,Massachusetts,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,901.95,3,297.64
01-12-2016,Eva Jacobs,Massachusetts,Furniture,Tables,Chromcraft Round Conference Tables,366.01,3,-47.06
01-12-2016,Jonathan Doherty,Virginia,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,2104.55,7,694.5
01-12-2016,Jonathan Doherty,Virginia,Office Supplies,Supplies,Acme Softgrip Scissors,40.7,5,11.8
01-12-2016,Laurel Beltran,California,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,31.96,2,1.6
01-12-2016,Laurel Beltran,California,Office Supplies,Paper,Xerox 1886,47.9,1,22.99
01-12-2016,Laurel Beltran,California,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",1112.94,3,222.59
01-12-2016,Laurel Beltran,California,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",22.92,3,11.23
01-12-2016,Fred Hopkins,California,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",23.04,8,6.91
02-12-2016,Mike Kennedy,California,Office Supplies,Paper,Xerox 192,25.92,4,12.44
02-12-2016,Mike Kennedy,California,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),40.46,7,19.83
02-12-2016,Mike Kennedy,California,Office Supplies,Storage,X-Rack File for Hanging Folders,33.87,3,8.81
02-12-2016,Keith Dawkins,California,Office Supplies,Binders,GBC VeloBind Cover Sets,24.7,2,9.26
02-12-2016,Keith Dawkins,California,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",59.7,3,26.87
02-12-2016,Keith Dawkins,California,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",14.52,3,5.66
02-12-2016,Keith Dawkins,California,Office Supplies,Binders,Satellite Sectional Post Binders,104.18,3,33.86
02-12-2016,Deborah Brumfield,Rhode Island,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,2079.4,5,582.23
02-12-2016,Deborah Brumfield,Rhode Island,Technology,Phones,VTech DS6151,629.95,5,176.39
02-12-2016,Deborah Brumfield,Rhode Island,Furniture,Furnishings,Eldon 500 Class Desk Accessories,72.42,6,23.9
02-12-2016,Jamie Frazer,New York,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,415.18,3,134.93
02-12-2016,Jamie Frazer,New York,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",35.23,3,11.45
02-12-2016,Jamie Frazer,New York,Office Supplies,Paper,Green Bar Computer Printout Paper,54.96,1,26.93
02-12-2016,Alan Schoenberger,Colorado,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,165.6,3,-6.21
02-12-2016,Pauline Webber,Iowa,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",115.84,8,54.44
02-12-2016,Muhammed Yedwab,Texas,Furniture,Bookcases,Sauder Camden County Collection Library,781.86,10,-137.98
02-12-2016,Muhammed Yedwab,Texas,Office Supplies,Paper,Xerox 1962,30.82,9,9.63
03-12-2016,Emily Grady,New York,Office Supplies,Paper,Xerox 1964,182.72,8,84.05
03-12-2016,Emily Grady,New York,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",400.03,2,-153.35
03-12-2016,Emily Grady,New York,Office Supplies,Storage,"Personal Folder Holder, Ebony",33.63,3,10.09
03-12-2016,Emily Grady,New York,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",542.65,3,102.5
03-12-2016,Emily Grady,New York,Office Supplies,Labels,Avery 520,6.3,2,3.02
03-12-2016,Caroline Jumper,Pennsylvania,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,394.82,4,93.77
03-12-2016,Caroline Jumper,Pennsylvania,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",18.19,4,-14.55
03-12-2016,Neoma Murray,California,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1649.95,5,659.98
03-12-2016,Neoma Murray,California,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,111.9,6,51.47
03-12-2016,Michael Moore,Indiana,Furniture,Tables,Hon 5100 Series Wood Tables,581.96,2,104.75
03-12-2016,Michael Moore,Indiana,Furniture,Chairs,"Global Stack Chair with Arms, Black",29.98,1,8.09
03-12-2016,Gary McGarr,California,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,772.68,4,108.18
03-12-2016,Roger Demir,California,Furniture,Tables,Hon 4060 Series Tables,268.7,3,6.72
03-12-2016,Roger Demir,California,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,21.92,8,5.92
03-12-2016,Roger Demir,California,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,48.72,3,7.31
03-12-2016,Roger Demir,California,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.67,2,-12.1
04-12-2016,Becky Martin,New York,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",113.79,3,20.48
04-12-2016,Becky Martin,New York,Technology,Accessories,Enermax Aurora Lite Keyboard,78.15,1,34.39
04-12-2016,Becky Martin,New York,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.73,1,0.6
04-12-2016,Becky Martin,New York,Office Supplies,Paper,Easy-staple paper,40.56,4,19.87
04-12-2016,Becky Martin,New York,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,182.94,3,3.66
04-12-2016,Becky Martin,New York,Office Supplies,Storage,Fellowes Econo/Stor Drawers,193.86,2,11.63
04-12-2016,Ellis Ballard,New York,Office Supplies,Storage,Belkin OmniView SE Rackmount Kit,212.88,6,0
04-12-2016,Liz MacKendrick,New York,Office Supplies,Binders,GBC Instant Report Kit,15.53,3,5.82
04-12-2016,Kean Takahito,California,Office Supplies,Paper,Xerox 1915,104.85,1,50.33
05-12-2016,Irene Maddox,Washington,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,407.98,3,132.59
05-12-2016,Justin Ellison,Wisconsin,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,11,103.8
05-12-2016,Justin Ellison,Wisconsin,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,6
05-12-2016,Justin Ellison,Wisconsin,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,585.55
05-12-2016,Justin Ellison,Wisconsin,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5,80.63
05-12-2016,James Galang,Kentucky,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",191.82,3,74.81
05-12-2016,James Galang,New York,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",465.18,3,120.95
05-12-2016,Aleksandra Gannaway,Massachusetts,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,81.94,1,20.49
05-12-2016,Tony Chapman,District of Columbia,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",33.92,8,13.23
05-12-2016,Theone Pippenger,Kentucky,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),699.98,2,195.99
05-12-2016,Theone Pippenger,Kentucky,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,584.82,9,70.18
05-12-2016,Randy Ferguson,Illinois,Office Supplies,Labels,Avery 483,11.95,3,3.88
05-12-2016,Mike Pelletier,Illinois,Office Supplies,Art,Newell 311,3.54,2,0.31
05-12-2016,Harold Engle,Delaware,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,13.4,1,6.43
05-12-2016,Harold Engle,Delaware,Office Supplies,Paper,Easy-staple paper,4.98,1,2.34
05-12-2016,Harold Engle,Delaware,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",109.69,7,51.55
06-12-2016,Greg Guthrie,California,Office Supplies,Paper,Xerox 216,19.44,3,9.33
06-12-2016,Greg Tran,Washington,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,156.79,1,13.72
06-12-2016,Greg Tran,Washington,Technology,Phones,Google Nexus 5,431.98,3,27
06-12-2016,Greg Tran,Washington,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,35.89,1,16.15
06-12-2016,Greg Tran,Washington,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,47.21,7,15.34
06-12-2016,Greg Tran,Washington,Office Supplies,Paper,Xerox 1880,248.08,7,116.6
06-12-2016,Greg Tran,Washington,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",189.7,5,89.16
06-12-2016,Greg Tran,Washington,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,59.81,3,19.44
06-12-2016,Dave Poirier,New York,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,968.74,7,314.84
06-12-2016,Dave Poirier,New York,Office Supplies,Binders,Trimflex Flexible Post Binders,222.35,13,77.82
06-12-2016,Dave Poirier,New York,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.98,2,90
06-12-2016,Anne Pryor,California,Technology,Phones,Avaya 5410 Digital phone,271.96,5,27.2
